refinebio_accession_code	experiment_accession	refinebio_age	refinebio_cell_line	refinebio_compound	refinebio_developmental_stage	refinebio_disease	refinebio_disease_stage	refinebio_genetic_information	refinebio_organism	refinebio_platform	refinebio_processed	refinebio_processor_id	refinebio_processor_name	refinebio_processor_version	refinebio_race	refinebio_sex	refinebio_source_archive_url	refinebio_source_database	refinebio_specimen_part	refinebio_subject	refinebio_time	refinebio_title	refinebio_treatment	MetaSRA_age	MetaSRA_age.unit
SRR4040886	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S21_L001_R1		4.0	week
SRR4040887	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S22_L001_R1		4.0	week
SRR4040888	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S23_L001_R1		4.0	week
SRR4040889	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S24_L001_R1		4.0	week
SRR4040890	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S25_L001_R1		4.0	week
SRR4040891	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S26_L001_R1		4.0	week
SRR4040892	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S27_L001_R1		4.0	week
SRR4040893	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S28_L001_R1		4.0	week
SRR4040894	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S29_L001_R1		4.0	week
SRR4040895	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S30_L001_R1		4.0	week
SRR4040896	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S31_L001_R1		4.0	week
SRR4040897	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S32_L001_R1		4.0	week
SRR4040898	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S33_L001_R1		4.0	week
SRR4040899	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S34_L001_R1		4.0	week
SRR4040900	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S36_L001_R1		4.0	week
SRR4040901	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S37_L001_R1		4.0	week
SRR4040902	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S38_L001_R1		4.0	week
SRR4040903	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S39_L001_R1		4.0	week
SRR4040904	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S40_L001_R1		4.0	week
SRR4040905	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S41_L001_R1		4.0	week
SRR4040906	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S42_L001_R1		4.0	week
SRR4040907	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S43_L001_R1		4.0	week
SRR4040908	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S44_L001_R1		4.0	week
SRR4040909	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S45_L001_R1		4.0	week
SRR4040910	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S47_L001_R1		4.0	week
SRR4040911	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S48_L001_R1		4.0	week
SRR4040912	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S49_L001_R1		4.0	week
SRR4040913	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S50_L001_R1		4.0	week
SRR4040914	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S51_L001_R1		4.0	week
SRR4040915	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S52_L001_R1		4.0	week
SRR4040916	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S53_L001_R1		4.0	week
SRR4040917	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S54_L001_R1		4.0	week
SRR4040918	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S55_L001_R1		4.0	week
SRR4040919	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S56_L001_R1		4.0	week
SRR4040920	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S57_L001_R1		4.0	week
SRR4040921	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S58_L001_R1		4.0	week
SRR4040922	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S59_L001_R1		4.0	week
SRR4040923	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S60_L001_R1		4.0	week
SRR4040924	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S61_L001_R1		4.0	week
SRR4040925	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S62_L001_R1		4.0	week
SRR4040926	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S63_L001_R1		4.0	week
SRR4040927	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S64_L001_R1		4.0	week
SRR4040928	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S66_L001_R1		4.0	week
SRR4040929	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S67_L001_R1		4.0	week
SRR4040930	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S68_L001_R1		4.0	week
SRR4040931	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S69_L001_R1		4.0	week
SRR4040932	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S70_L001_R1		4.0	week
SRR4040933	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S71_L001_R1		4.0	week
SRR4040934	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S72_L001_R1		4.0	week
SRR4040935	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S73_L001_R1		4.0	week
SRR4040936	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S74_L001_R1		4.0	week
SRR4040937	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S75_L001_R1		4.0	week
SRR4040938	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S76_L001_R1		4.0	week
SRR4040939	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S77_L001_R1		4.0	week
SRR4040940	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S78_L001_R1		4.0	week
SRR4040941	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S79_L001_R1		4.0	week
SRR4040942	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S80_L001_R1		4.0	week
SRR4040943	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S81_L001_R1		4.0	week
SRR4040944	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S82_L001_R1		4.0	week
SRR4040945	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S83_L001_R1		4.0	week
SRR4040946	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S85_L001_R1		4.0	week
SRR4040947	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S86_L001_R1		4.0	week
SRR4040948	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S87_L001_R1		4.0	week
SRR4040949	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S88_L001_R1		4.0	week
SRR4040950	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S89_L001_R1		4.0	week
SRR4040951	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S90_L001_R1		4.0	week
SRR4040952	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S91_L001_R1		4.0	week
SRR4040953	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S92_L001_R1		4.0	week
SRR4040954	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S94_L001_R1		4.0	week
SRR4040955	SRP082327	4.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Young2_S95_L001_R1		4.0	week
SRR4040956	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S577_L001_R1		2.0	year
SRR4040957	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S578_L001_R1		2.0	year
SRR4040958	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S579_L001_R1		2.0	year
SRR4040959	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S580_L001_R1		2.0	year
SRR4040960	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S581_L001_R1		2.0	year
SRR4040961	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S582_L001_R1		2.0	year
SRR4040962	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S583_L001_R1		2.0	year
SRR4040963	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S584_L001_R1		2.0	year
SRR4040964	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S585_L001_R1		2.0	year
SRR4040965	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S586_L001_R1		2.0	year
SRR4040966	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S587_L001_R1		2.0	year
SRR4040967	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S588_L001_R1		2.0	year
SRR4040968	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S589_L001_R1		2.0	year
SRR4040969	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S590_L001_R1		2.0	year
SRR4040970	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S591_L001_R1		2.0	year
SRR4040971	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S592_L001_R1		2.0	year
SRR4040972	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S593_L001_R1		2.0	year
SRR4040973	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S594_L001_R1		2.0	year
SRR4040974	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S595_L001_R1		2.0	year
SRR4040975	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S596_L001_R1		2.0	year
SRR4040976	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S597_L001_R1		2.0	year
SRR4040977	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S598_L001_R1		2.0	year
SRR4040978	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S599_L001_R1		2.0	year
SRR4040979	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S600_L001_R1		2.0	year
SRR4040980	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S601_L001_R1		2.0	year
SRR4040981	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S602_L001_R1		2.0	year
SRR4040982	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S603_L001_R1		2.0	year
SRR4040983	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S604_L001_R1		2.0	year
SRR4040984	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S605_L001_R1		2.0	year
SRR4040985	SRP082327	2.000	c57bl/6						MUS_MUSCULUS	NextSeq 500 (NextSeq500)	True	381	Tximport	v1.25.8-hotfix				SRA		mouse hippocampus region		Nucleus from Hippocampus brain region Old1_S606_L001_R1		2.0	year
